0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111
1.0,0.7061636447906494,0.7126262187957764,0.7352917790412903,0.7091330885887146,0.6973476409912109,0.7032652497291565,0.7130662202835083,0.6959182024002075,0.7102960348129272,0.7253455519676208,0.706088662147522,0.7108669281005859,0.7185548543930054,0.713852047920227,0.6908825635910034,0.7090877294540405,0.7002216577529907,0.7019863128662109,0.7435351014137268,0.7101095914840698,0.705312967300415,0.695854902267456,0.6995141506195068,0.7260904312133789,0.7141478061676025,0.7382961511611938,0.6922316551208496,0.718522310256958,0.7050711512565613,0.7267624139785767,0.7003459930419922,0.6956246495246887,0.7112913131713867,0.7127503752708435,0.7106573581695557,0.6908755302429199,0.695076048374176,0.7054767608642578,0.7047828435897827,0.6950579285621643,0.7430205941200256,0.7009049654006958,0.7062951922416687,0.7058193683624268,0.7553921937942505,0.698409914970398,0.7103800773620605,0.6921104788780212,0.6901689767837524,0.7470632791519165,0.7251050472259521,0.7286739349365234,0.7340758442878723,0.7062973976135254,0.7323973178863525,0.6935829520225525,0.7094918489456177,0.6924290657043457,0.7169162034988403,0.6918134689331055,0.7504193782806396,0.7464708089828491,0.6908989548683167,0.7114517688751221,0.7338076233863831,0.7068632245063782,0.6937042474746704,0.7145782709121704,0.6988477110862732,0.6931756734848022,0.7289056181907654,0.7166473865509033,0.7252892255783081,0.7116430997848511,0.7003837823867798,0.7668555974960327,0.7271038293838501,0.7084982991218567,0.6958716511726379,0.7038871049880981,0.6959670782089233,0.7240964770317078,0.7469228506088257,0.7434788942337036,0.6928058862686157,0.7297641038894653,0.7428517937660217,0.7053350210189819,0.7356240153312683,0.7102212309837341,0.6923907995223999,0.703775942325592,0.7156468033790588,0.7139644622802734,0.6912424564361572,0.7107298374176025,0.6961065530776978,0.7034875750541687,0.7551202774047852,0.6926320791244507,0.6938345432281494,0.7501859664916992,0.6991598606109619,0.6964418888092041,0.7104187607765198,0.7107559442520142,0.7140088677406311,0.7317874431610107,0.7062721252441406,0.7041791677474976,0.7232880592346191
0.7061636447906494,1.0,0.73553067445755,0.6739386320114136,0.7877728343009949,0.6590976715087891,0.7548414468765259,0.7093623876571655,0.7245888710021973,0.6737403869628906,0.693355917930603,0.8007807731628418,0.6741565465927124,0.6936367750167847,0.6912717223167419,0.8311059474945068,0.728559672832489,0.6718451976776123,0.8139193058013916,0.7427654266357422,0.7334042191505432,0.6935445070266724,0.7255991697311401,0.7652771472930908,0.7691985964775085,0.6901847124099731,0.7498767375946045,0.72342848777771,0.7943110466003418,0.7402529120445251,0.7970201969146729,0.7211431264877319,0.7061574459075928,0.6535573601722717,0.7132905125617981,0.7882342338562012,0.7334638237953186,0.7617325186729431,0.6279873251914978,0.7369899749755859,0.6632964611053467,0.770649254322052,0.692865252494812,0.7027707099914551,0.7635951042175293,0.8103450536727905,0.7024108171463013,0.7315296530723572,0.7778832912445068,0.7285223603248596,0.7381291389465332,0.6991068720817566,0.6648238897323608,0.817161500453949,0.7331265807151794,0.7455695867538452,0.6831823587417603,0.7470934391021729,0.7018049955368042,0.740530252456665,0.8333127498626709,0.8291662931442261,0.7558720111846924,0.6584041118621826,0.783915638923645,0.7619372606277466,0.7317991256713867,0.741226077079773,0.7025056481361389,0.6774643659591675,0.665195882320404,0.6565515995025635,0.7970491051673889,0.7955809235572815,0.7070260047912598,0.8121240139007568,0.8110094666481018,0.807841420173645,0.7824366688728333,0.7723878622055054,0.7365201711654663,0.7847480773925781,0.7374685406684875,0.6904327273368835,0.758021354675293,0.7628273963928223,0.7412086725234985,0.6698400974273682,0.8048079013824463,0.7928552627563477,0.7495336532592773,0.7937718629837036,0.6261551380157471,0.7699258327484131,0.7790569067001343,0.6889280080795288,0.7588474154472351,0.7995471954345703,0.768784761428833,0.743715763092041,0.8602455258369446,0.6861510276794434,0.778436541557312,0.7337218523025513,0.7572212815284729,0.7865042686462402,0.7960138320922852,0.7955545783042908,0.86565101146698,0.8162747025489807,0.7139493227005005,0.7899259328842163
0.7126262187957764,0.73553067445755,1.0,0.6715918779373169,0.6630861759185791,0.6319785714149475,0.7470205426216125,0.6404627561569214,0.7124767899513245,0.6663330793380737,0.7260156869888306,0.750205397605896,0.6748987436294556,0.6800328493118286,0.6459251642227173,0.7190773487091064,0.7095468044281006,0.6607992649078369,0.7735496759414673,0.6528794765472412,0.7595793008804321,0.7468850016593933,0.643463134765625,0.6853584051132202,0.6137319207191467,0.7120399475097656,0.7703065872192383,0.7446705102920532,0.7574985027313232,0.7110210061073303,0.7572360038757324,0.5827482342720032,0.6472724676132202,0.6289783120155334,0.7026380896568298,0.7340202331542969,0.6265553832054138,0.7462112903594971,0.6258261799812317,0.7961863279342651,0.6325150728225708,0.7442693710327148,0.685308575630188,0.7436332702636719,0.7868989706039429,0.8116756677627563,0.6164219379425049,0.6784970760345459,0.6770284175872803,0.6999571919441223,0.7447589635848999,0.7412525415420532,0.6881781220436096,0.7498131990432739,0.7196812033653259,0.6741859912872314,0.6926802396774292,0.6130362749099731,0.6106088161468506,0.7310670614242554,0.7622863054275513,0.7289217710494995,0.777185320854187,0.7182551026344299,0.6908323764801025,0.7449491024017334,0.7491734623908997,0.7658472061157227,0.6550638675689697,0.5995025634765625,0.6065726280212402,0.6803017854690552,0.7086580991744995,0.7123453617095947,0.7656999826431274,0.7117645740509033,0.7010764479637146,0.8055668473243713,0.7499806880950928,0.6685096025466919,0.7176074981689453,0.7775709629058838,0.7042393684387207,0.713906466960907,0.7378273010253906,0.6879309415817261,0.6809824705123901,0.6450689435005188,0.7639384269714355,0.772317111492157,0.6798158288002014,0.7275352478027344,0.5894968509674072,0.6553358435630798,0.7659294605255127,0.7205847501754761,0.7190673351287842,0.7343325614929199,0.6442724466323853,0.7742143869400024,0.7732393741607666,0.6759576201438904,0.7130139470100403,0.7057453393936157,0.7098592519760132,0.7170745134353638,0.7686614990234375,0.7291883230209351,0.7306504249572754,0.7901811599731445,0.6419080495834351,0.829052746295929
0.7352917790412903,0.6739386320114136,0.6715918779373169,1.0,0.7544119358062744,0.755211591720581,0.6630232334136963,0.6872779726982117,0.7916803359985352,0.7765230536460876,0.7054319381713867,0.7263087034225464,0.6256725192070007,0.7097984552383423,0.7838259935379028,0.7736184597015381,0.7659637331962585,0.8096526265144348,0.6519225239753723,0.7290120124816895,0.7616859674453735,0.622031569480896,0.7033865451812744,0.6329835653305054,0.7870979309082031,0.6942676305770874,0.6792982816696167,0.7442341446876526,0.7233980298042297,0.7828738689422607,0.6890782117843628,0.6225959658622742,0.7844038605690002,0.7249795794487,0.6901489496231079,0.706565260887146,0.7217599749565125,0.6094711422920227,0.6629829406738281,0.7350448369979858,0.7653107643127441,0.7231836318969727,0.7315996885299683,0.7927770614624023,0.8110460042953491,0.6361994743347168,0.6691584587097168,0.7403733730316162,0.698250949382782,0.7021492123603821,0.7359024286270142,0.7033078074455261,0.7134758234024048,0.7374813556671143,0.7168276309967041,0.6842462420463562,0.7084233164787292,0.6636321544647217,0.7176017761230469,0.6795681715011597,0.6680248975753784,0.6536455154418945,0.700040340423584,0.6725795865058899,0.7660224437713623,0.6239736080169678,0.7533358335494995,0.683806836605072,0.8278138041496277,0.7106285095214844,0.719557523727417,0.7244492173194885,0.6792038679122925,0.6544839143753052,0.7020591497421265,0.7539863586425781,0.7529362440109253,0.6498663425445557,0.7649263739585876,0.7010933756828308,0.81117844581604,0.7596409916877747,0.7038595676422119,0.6808342933654785,0.8279721140861511,0.7211377620697021,0.7536401152610779,0.7502481341362,0.676104724407196,0.6629464626312256,0.7315512895584106,0.6459273099899292,0.7500804662704468,0.6360780596733093,0.6466860175132751,0.5763766765594482,0.7030908465385437,0.728717029094696,0.630998969078064,0.7343158721923828,0.6730570793151855,0.5881155729293823,0.6318362951278687,0.7507729530334473,0.6975271105766296,0.7185077667236328,0.7890894412994385,0.7677999138832092,0.6882018446922302,0.7111662030220032,0.6843414306640625,0.7122886180877686
0.7091330885887146,0.7877728343009949,0.6630861759185791,0.7544119358062744,1.0,0.7133165597915649,0.7237814664840698,0.7741336822509766,0.789894700050354,0.6802932024002075,0.6607147455215454,0.8345859050750732,0.6294029951095581,0.746051013469696,0.7436708211898804,0.7403603196144104,0.7372045516967773,0.7235411405563354,0.7335774898529053,0.7774136066436768,0.7370104789733887,0.6329610347747803,0.7611843347549438,0.6659425497055054,0.8003443479537964,0.7469265460968018,0.7387297749519348,0.7884335517883301,0.7510062456130981,0.7890011668205261,0.6984527111053467,0.6753327250480652,0.752170979976654,0.6800411939620972,0.7055511474609375,0.743767499923706,0.7510769367218018,0.6700189113616943,0.6874352693557739,0.6891154050827026,0.7493044137954712,0.770361065864563,0.7314847707748413,0.7652796506881714,0.7486040592193604,0.7088420987129211,0.7630583047866821,0.7727152705192566,0.7984726428985596,0.7308343648910522,0.75972580909729,0.7501221895217896,0.7250761985778809,0.7751983404159546,0.7487679719924927,0.778159499168396,0.7215844988822937,0.7864559888839722,0.7590219974517822,0.7240837216377258,0.749376654624939,0.7805365920066833,0.7845591306686401,0.6639959216117859,0.7798634171485901,0.7025291919708252,0.7591163516044617,0.7044907808303833,0.7460059523582458,0.7700886130332947,0.7168241739273071,0.6919742822647095,0.757789134979248,0.7611707448959351,0.6822694540023804,0.8132147789001465,0.8140965700149536,0.7482361793518066,0.7804318070411682,0.7374042868614197,0.7965795397758484,0.7594860196113586,0.7665544152259827,0.7160974740982056,0.7860617637634277,0.7715274095535278,0.6846296191215515,0.7723101377487183,0.7303780317306519,0.7424949407577515,0.761388897895813,0.7188237905502319,0.6702556610107422,0.6686649322509766,0.743026614189148,0.6055434942245483,0.7149953842163086,0.7861499786376953,0.7515115737915039,0.7217350006103516,0.7717115879058838,0.6662883162498474,0.7330881953239441,0.7535377740859985,0.7544872760772705,0.7554754018783569,0.7711756229400635,0.8570715188980103,0.7804614305496216,0.7286674976348877,0.776380181312561,0.7284085750579834
0.6973476409912109,0.6590976715087891,0.6319785714149475,0.755211591720581,0.7133165597915649,1.0,0.6555636525154114,0.6927100419998169,0.7683776617050171,0.7639427185058594,0.6755213737487793,0.7256114482879639,0.5982691049575806,0.6656166315078735,0.7136681079864502,0.7088666558265686,0.7339568138122559,0.8006386756896973,0.6073784232139587,0.710543155670166,0.7232091426849365,0.6393710374832153,0.743373453617096,0.5638265609741211,0.7624688148498535,0.7403534054756165,0.6547547578811646,0.6936463117599487,0.7442994117736816,0.8211429119110107,0.6242105960845947,0.5729507207870483,0.7838101983070374,0.7060433626174927,0.7388502955436707,0.7458954453468323,0.7174869179725647,0.5840891599655151,0.7175970673561096,0.7065955400466919,0.6805909872055054,0.7211892604827881,0.671066164970398,0.7507731914520264,0.8174041509628296,0.601287841796875,0.6799896955490112,0.6915417909622192,0.6300241351127625,0.7629398107528687,0.7531638145446777,0.7334978580474854,0.7442169189453125,0.7170928716659546,0.7786710262298584,0.6455552577972412,0.7077596783638,0.6660315990447998,0.6596294641494751,0.6491485834121704,0.6707046031951904,0.632306694984436,0.6777215003967285,0.5941407680511475,0.6726908683776855,0.6206769347190857,0.7076703310012817,0.6794227361679077,0.8163721561431885,0.7416349053382874,0.755379319190979,0.7258343696594238,0.6888864040374756,0.6969812512397766,0.7485673427581787,0.729903519153595,0.7048977613449097,0.7218537330627441,0.7662193775177002,0.7277113199234009,0.6882706880569458,0.7044810056686401,0.6711645126342773,0.6987971663475037,0.7410706281661987,0.7765047550201416,0.7057282328605652,0.6941037178039551,0.6756273508071899,0.7284658551216125,0.7724744081497192,0.6833153963088989,0.777519702911377,0.6031104326248169,0.6915081739425659,0.5808641910552979,0.732036292552948,0.7452623844146729,0.6487401723861694,0.7126752734184265,0.7099331617355347,0.5799363851547241,0.5802059769630432,0.7565582394599915,0.6816549897193909,0.7437199354171753,0.7931692004203796,0.7715392112731934,0.6924207210540771,0.6765756607055664,0.658795952796936,0.6718252897262573
0.7032652497291565,0.7548414468765259,0.7470205426216125,0.6630232334136963,0.7237814664840698,0.6555636525154114,1.0,0.7101800441741943,0.6912235021591187,0.65827476978302,0.6613472104072571,0.747261643409729,0.6359552145004272,0.7208743095397949,0.6839513778686523,0.7400804162025452,0.7068668603897095,0.6522549390792847,0.7487147450447083,0.7421316504478455,0.7431451082229614,0.6592670679092407,0.7129645347595215,0.6508154273033142,0.6755725145339966,0.6761547327041626,0.6949713230133057,0.6584717631340027,0.6779758930206299,0.7167778015136719,0.6768070459365845,0.6383389830589294,0.722461462020874,0.7258106470108032,0.6719521284103394,0.6970064640045166,0.6576991081237793,0.6758365631103516,0.641577959060669,0.7171330451965332,0.7351913452148438,0.7768047451972961,0.735230028629303,0.7254488468170166,0.7148065567016602,0.7582613825798035,0.7000064253807068,0.7484310269355774,0.6941156983375549,0.6617377400398254,0.7505844831466675,0.6607215404510498,0.6663154363632202,0.7493269443511963,0.6997054815292358,0.7044917941093445,0.6692968010902405,0.713203489780426,0.6697842478752136,0.7605078220367432,0.7105002999305725,0.7197573781013489,0.8116470575332642,0.744952917098999,0.7129088044166565,0.7148162126541138,0.7206236720085144,0.702277660369873,0.6820703744888306,0.6813379526138306,0.6648123264312744,0.7075573205947876,0.7338547110557556,0.7456111311912537,0.6648158431053162,0.7787706851959229,0.7366988658905029,0.7445679903030396,0.7176914215087891,0.7107148170471191,0.6721966862678528,0.6952352523803711,0.7667374610900879,0.6842917799949646,0.7341833114624023,0.6952081918716431,0.6775722503662109,0.7746329307556152,0.7714934945106506,0.7575353384017944,0.6878924369812012,0.7252906560897827,0.6166734099388123,0.6760826706886292,0.7446200847625732,0.6581498384475708,0.7152773141860962,0.7400152087211609,0.6806975603103638,0.7598124742507935,0.7722887992858887,0.7130146026611328,0.6916409730911255,0.7072227001190186,0.7144838571548462,0.6896761059761047,0.7433309555053711,0.7507905960083008,0.7641583681106567,0.7643017768859863,0.7259148359298706,0.7725268602371216
0.7130662202835083,0.7093623876571655,0.6404627561569214,0.6872779726982117,0.7741336822509766,0.6927100419998169,0.7101800441741943,1.0,0.7262383699417114,0.6693075895309448,0.6910719871520996,0.7509532570838928,0.6414488554000854,0.7332472205162048,0.6926541328430176,0.7453986406326294,0.694066047668457,0.679340124130249,0.6525695323944092,0.7741183638572693,0.6553382873535156,0.6220787763595581,0.7561856508255005,0.6525624990463257,0.7308323383331299,0.7567086815834045,0.6545720100402832,0.6649893522262573,0.7517727613449097,0.758934736251831,0.637522280216217,0.6621169447898865,0.8004703521728516,0.7263928651809692,0.7449358701705933,0.7388954162597656,0.7450708150863647,0.6322624683380127,0.7441327571868896,0.6919443607330322,0.7327925562858582,0.6512755751609802,0.6964902877807617,0.7214367985725403,0.7135263681411743,0.6839342713356018,0.7497237324714661,0.7038819789886475,0.7215646505355835,0.643150806427002,0.756345272064209,0.69140625,0.7794173955917358,0.7802056670188904,0.7272447347640991,0.6723076105117798,0.6976186037063599,0.7939798831939697,0.7647901773452759,0.7358682751655579,0.7365849018096924,0.7968432903289795,0.677924394607544,0.6526131629943848,0.6664570569992065,0.7086654305458069,0.6720958352088928,0.6634083390235901,0.7546713948249817,0.7440721392631531,0.6897740364074707,0.7203578352928162,0.7766377925872803,0.7584725618362427,0.6837522983551025,0.7625293135643005,0.741146981716156,0.7461827993392944,0.7315821051597595,0.8189482688903809,0.7391281723976135,0.7163118124008179,0.7281712293624878,0.7969024181365967,0.7090651392936707,0.7762855291366577,0.6742867231369019,0.7444370985031128,0.6397498250007629,0.7764943242073059,0.7961516380310059,0.7181997299194336,0.7271425724029541,0.6418223977088928,0.7517861723899841,0.6765327453613281,0.6501682996749878,0.7173655033111572,0.696327269077301,0.6863630414009094,0.7555100321769714,0.6609451770782471,0.7021377086639404,0.7892681956291199,0.7242044806480408,0.7667177319526672,0.7166158556938171,0.7706669569015503,0.7802960872650146,0.6651456356048584,0.7936739921569824,0.6729004979133606
0.6959182024002075,0.7245888710021973,0.7124767899513245,0.7916803359985352,0.789894700050354,0.7683776617050171,0.6912235021591187,0.7262383699417114,1.0,0.7643419504165649,0.7732748985290527,0.7795714139938354,0.5803205370903015,0.7482969760894775,0.7529918551445007,0.7819749116897583,0.8130777478218079,0.773514986038208,0.6760061979293823,0.7543900012969971,0.8031755089759827,0.6431474685668945,0.7330309152603149,0.6246897578239441,0.7626321911811829,0.7634764313697815,0.7060728669166565,0.773131251335144,0.7637906074523926,0.7732202410697937,0.7131217122077942,0.5991679430007935,0.7656885385513306,0.728484570980072,0.8360925912857056,0.7521004676818848,0.7788205146789551,0.6037405133247375,0.7725712060928345,0.7480142116546631,0.734827995300293,0.7118728160858154,0.7206131219863892,0.7644376158714294,0.8374391794204712,0.6533517241477966,0.7438772916793823,0.7402760982513428,0.7058239579200745,0.6653835773468018,0.8036073446273804,0.7984711527824402,0.7254032492637634,0.7702257633209229,0.7946053743362427,0.7161977887153625,0.7300925254821777,0.7708324193954468,0.6921502351760864,0.7835736274719238,0.7272495031356812,0.7117134928703308,0.7345781326293945,0.665284276008606,0.797107458114624,0.6989270448684692,0.7534201145172119,0.7809771299362183,0.7926383018493652,0.7945071458816528,0.6544193029403687,0.7494369745254517,0.7180650234222412,0.6914619207382202,0.772549569606781,0.8115283250808716,0.7489618062973022,0.7363002300262451,0.792931318283081,0.7833065986633301,0.7976105213165283,0.7935547232627869,0.7616685628890991,0.7321509122848511,0.7974361181259155,0.7756803631782532,0.6875855922698975,0.7328100204467773,0.6663329601287842,0.7545371651649475,0.7616222500801086,0.777754545211792,0.7163903713226318,0.6527422666549683,0.6980656385421753,0.5995105504989624,0.7021631598472595,0.780942440032959,0.6635684370994568,0.7255169153213501,0.7274409532546997,0.5873373746871948,0.6932082176208496,0.7669047117233276,0.7586679458618164,0.7507423162460327,0.8094054460525513,0.7779592871665955,0.7452537417411804,0.7590067386627197,0.7088344097137451,0.7278585433959961
0.7102960348129272,0.6737403869628906,0.6663330793380737,0.7765230536460876,0.6802932024002075,0.7639427185058594,0.65827476978302,0.6693075895309448,0.7643419504165649,1.0,0.6955260634422302,0.7123918533325195,0.5471409559249878,0.6246868371963501,0.7128795385360718,0.7481297850608826,0.7343564629554749,0.8229508399963379,0.6354424953460693,0.7109609842300415,0.743976354598999,0.5680201053619385,0.7018834352493286,0.574184775352478,0.7570250034332275,0.6539660692214966,0.6595396995544434,0.6816936731338501,0.7116665840148926,0.7548201084136963,0.6093917489051819,0.6270779371261597,0.7559625506401062,0.6786360144615173,0.7491791248321533,0.6876275539398193,0.6583693027496338,0.5521005392074585,0.7197561860084534,0.7305410504341125,0.6965174674987793,0.7316172122955322,0.6348555088043213,0.721807062625885,0.7944784164428711,0.6416115760803223,0.703337550163269,0.7211847305297852,0.6709192991256714,0.6908351182937622,0.8063880205154419,0.728843092918396,0.7096961140632629,0.731296181678772,0.6791691780090332,0.6244199275970459,0.7203199863433838,0.703113317489624,0.6580655574798584,0.7367939949035645,0.6471816301345825,0.6372970342636108,0.7071467041969299,0.6170317530632019,0.7045563459396362,0.5875247716903687,0.7433120608329773,0.6634905338287354,0.8024287223815918,0.7602379322052002,0.6686270236968994,0.7080902457237244,0.698617696762085,0.6061090230941772,0.7286072969436646,0.7314125299453735,0.7225236296653748,0.6543182730674744,0.727690577507019,0.6988557577133179,0.712623119354248,0.7365227937698364,0.7154242396354675,0.6705847978591919,0.7878857254981995,0.8026037216186523,0.7172776460647583,0.7254481315612793,0.6227566599845886,0.6567373275756836,0.7111331224441528,0.6982413530349731,0.7616713047027588,0.6038405895233154,0.6620053052902222,0.5271070003509521,0.6426757574081421,0.7466652393341064,0.5524255633354187,0.6853815317153931,0.647551417350769,0.5431030988693237,0.6118322610855103,0.7253090143203735,0.6525323987007141,0.7221696376800537,0.7843341827392578,0.7390168309211731,0.6899678111076355,0.7455751895904541,0.6759971976280212,0.6763363480567932
